# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
0.00,3.50,-2.70,0.00,7.74,8.15
0.01,3.50,1.10,0.00,2.46,8.23
nan,nan,nan,3.80,nan,nan
0.02,3.50,4.90,3.80,0.48,8.74
nan,nan,nan,0.20,nan,nan
0.03,3.50,4.40,0.20,0.06,9.31
0.04,3.50,5.50,5.20,0.00,9.46
nan,nan,nan,5.20,nan,nan
0.06,3.50,3.30,3.80,3.36,9.23
0.07,3.50,2.80,3.80,3.90,8.85
nan,nan,nan,6.60,nan,nan
0.08,3.50,1.10,6.60,1.62,8.63
0.09,3.50,4.90,3.20,0.36,8.63
nan,nan,nan,3.20,nan,nan
0.10,3.50,1.70,5.60,0.06,8.72
nan,nan,nan,5.60,nan,nan
0.11,3.50,2.20,3.20,0.72,8.72
0.12,3.50,4.90,3.20,1.08,8.70
nan,nan,nan,7.60,nan,nan
0.13,3.50,3.30,7.60,1.68,8.66
nan,nan,nan,4.30,nan,nan
0.14,3.50,4.90,4.30,1.08,8.66
0.15,3.50,3.80,12.30,1.02,8.63
nan,nan,nan,12.30,nan,nan
0.16,3.50,3.30,11.00,0.12,8.74
0.17,3.50,3.30,11.00,1.32,8.72
nan,nan,nan,11.40,nan,nan
0.18,3.50,4.40,11.40,1.02,8.68
nan,nan,nan,7.80,nan,nan
0.19,3.50,2.80,7.80,0.90,8.76
0.20,3.50,2.80,8.20,1.08,8.76
nan,nan,nan,8.20,nan,nan
0.22,3.50,0.00,6.00,1.08,8.74
0.22,3.50,1.70,6.00,1.20,8.74
nan,nan,nan,8.80,nan,nan
0.23,3.50,4.40,8.80,0.96,8.72
0.25,3.50,4.40,5.20,0.42,8.80
nan,nan,nan,5.20,nan,nan
0.26,3.50,6.00,7.40,0.90,8.85
nan,nan,nan,7.40,nan,nan
0.27,3.50,2.20,4.60,1.02,8.85
0.28,3.50,2.80,4.60,1.08,8.82
nan,nan,nan,8.20,nan,nan
0.29,3.50,4.90,8.20,0.42,8.91
0.30,3.50,3.80,5.80,1.02,8.89
nan,nan,nan,5.80,nan,nan
0.31,3.50,4.90,12.00,1.08,8.87
0.32,3.50,5.50,12.00,0.18,8.91
nan,nan,nan,8.50,nan,nan
0.33,3.50,3.80,8.50,1.14,8.89
0.34,3.50,4.40,15.10,1.14,8.87
nan,nan,nan,15.10,nan,nan
0.35,3.50,5.50,12.40,0.60,8.95
nan,nan,nan,12.40,nan,nan
0.36,3.50,3.80,13.80,1.14,8.93
0.37,3.50,3.30,13.80,0.24,8.97
nan,nan,nan,11.70,nan,nan
0.38,3.50,3.30,11.70,1.02,8.95
nan,nan,nan,15.70,nan,nan
0.39,3.50,2.20,15.70,1.08,8.93
0.40,3.50,1.70,15.40,0.30,8.99
nan,nan,nan,15.40,nan,nan
0.42,3.50,6.00,15.80,1.26,8.97
0.43,3.50,3.80,15.80,1.08,8.95
nan,nan,nan,15.10,nan,nan
0.44,3.50,0.00,15.10,1.02,8.99
0.45,3.50,4.40,16.10,0.96,8.97
nan,nan,nan,16.10,nan,nan
0.46,3.50,3.80,12.80,0.30,9.04
nan,nan,nan,12.80,nan,nan
0.47,3.50,3.80,20.60,0.24,9.12
0.48,3.50,3.30,20.60,1.20,9.08
nan,nan,nan,19.90,nan,nan
0.49,3.50,5.50,19.90,1.08,9.06
0.50,3.50,4.40,24.90,1.02,9.08
nan,nan,nan,24.90,nan,nan
0.51,3.50,1.70,24.80,0.96,9.06
nan,nan,nan,24.80,nan,nan
0.52,3.50,1.70,31.20,1.44,9.04
0.53,3.50,2.80,31.20,0.66,9.10
nan,nan,nan,29.20,nan,nan
0.54,3.50,2.80,29.20,0.54,9.16
nan,nan,nan,34.80,nan,nan
nan,nan,nan,34.80,nan,nan
nan,nan,nan,30.80,nan,nan
0.57,3.50,0.00,30.80,1.02,9.23
nan,nan,nan,32.80,nan,nan
0.58,3.50,2.20,32.80,1.08,9.19
0.59,3.50,4.40,28.90,1.08,9.16
nan,nan,nan,28.90,nan,nan
0.60,3.50,3.80,34.50,1.80,9.12
nan,nan,nan,34.50,nan,nan
0.61,3.50,6.60,32.60,0.12,9.21
0.62,3.50,2.20,32.60,1.08,9.16
nan,nan,nan,34.40,nan,nan
0.63,3.50,1.70,34.40,0.06,9.23
0.65,3.50,2.80,30.70,1.08,9.25
nan,nan,nan,30.70,nan,nan
nan,nan,nan,38.10,nan,nan
nan,nan,nan,38.10,nan,nan
nan,nan,nan,36.50,nan,nan
0.67,3.50,1.10,36.50,0.12,9.33
0.68,3.50,0.60,37.10,1.08,9.33
nan,nan,nan,37.10,nan,nan
0.69,3.50,4.40,36.70,1.08,9.31
0.71,3.50,5.50,36.70,0.84,9.31
nan,nan,nan,43.70,nan,nan
0.72,3.50,2.80,43.70,1.08,9.27
0.73,3.50,2.80,43.60,0.48,9.33
nan,nan,nan,43.60,nan,nan
0.74,3.50,4.90,47.80,0.60,9.40
nan,nan,nan,47.80,nan,nan
0.75,3.50,3.80,46.30,1.08,9.36
0.76,3.50,0.00,46.30,1.02,9.31
nan,nan,nan,49.30,nan,nan
0.77,3.50,2.80,49.30,1.26,9.29
0.78,3.50,6.00,47.40,1.14,9.25
nan,nan,nan,47.40,nan,nan
0.79,3.50,4.90,48.80,0.96,9.31
0.80,3.50,3.80,48.80,0.12,9.42
nan,nan,nan,48.30,nan,nan
0.81,3.50,3.80,48.30,1.14,9.38
nan,nan,nan,56.30,nan,nan
0.82,3.50,3.80,56.30,0.72,9.42
0.83,3.50,2.20,53.60,1.02,9.48
nan,nan,nan,53.60,nan,nan
0.84,3.50,3.80,61.60,1.08,9.44
0.85,3.50,0.00,61.60,1.08,9.40
nan,nan,nan,58.80,nan,nan
0.86,3.50,1.10,58.80,1.44,9.36
0.87,3.50,0.00,61.80,0.96,9.31
nan,nan,nan,61.80,nan,nan
0.88,3.50,4.90,60.10,0.96,9.38
0.89,3.50,3.30,60.10,1.08,9.42
nan,nan,nan,68.10,nan,nan
0.90,3.50,4.40,68.10,0.96,9.48
nan,nan,nan,67.90,nan,nan
nan,nan,nan,67.90,nan,nan
nan,nan,nan,68.70,nan,nan
0.93,3.50,3.80,68.70,1.74,9.44
nan,nan,nan,68.10,nan,nan
0.94,3.50,5.50,68.10,1.98,9.40
0.95,3.50,2.20,69.90,1.08,9.44
nan,nan,nan,69.90,nan,nan
0.96,3.50,4.40,68.10,1.02,9.46
0.97,3.50,1.70,68.10,1.02,9.50
nan,nan,nan,70.30,nan,nan
0.98,3.50,5.50,70.30,0.48,9.55
nan,nan,nan,67.50,nan,nan
nan,nan,nan,67.50,nan,nan
nan,nan,nan,69.30,nan,nan
nan,nan,nan,69.30,nan,nan
nan,nan,nan,68.60,nan,nan
1.02,3.50,3.30,68.60,1.08,9.42
nan,nan,nan,69.80,nan,nan
nan,nan,nan,69.80,nan,nan
nan,nan,nan,66.60,nan,nan
nan,nan,nan,66.60,nan,nan
nan,nan,nan,69.40,nan,nan
nan,nan,nan,69.40,nan,nan
nan,nan,nan,66.90,nan,nan
1.08,3.50,4.40,66.90,0.18,9.65
nan,nan,nan,71.30,nan,nan
nan,nan,nan,71.30,nan,nan
nan,nan,nan,70.00,nan,nan
nan,nan,nan,70.00,nan,nan
nan,nan,nan,71.00,nan,nan
nan,nan,nan,71.00,nan,nan
nan,nan,nan,70.50,nan,nan
nan,nan,nan,70.50,nan,nan
nan,nan,nan,72.90,nan,nan
nan,nan,nan,72.90,nan,nan
1.15,3.50,3.80,69.40,1.56,9.59
nan,nan,nan,69.40,nan,nan
nan,nan,nan,74.20,nan,nan
nan,nan,nan,74.20,nan,nan
nan,nan,nan,73.90,nan,nan
1.18,3.50,2.80,73.90,4.80,9.21
1.19,3.50,1.10,77.70,1.02,9.16
nan,nan,nan,77.70,nan,nan
nan,nan,nan,75.30,nan,nan
nan,nan,nan,75.30,nan,nan
nan,nan,nan,78.70,nan,nan
1.22,3.50,3.80,78.70,0.06,9.69
1.23,3.50,2.80,76.70,0.06,9.86
nan,nan,nan,76.70,nan,nan
1.24,3.50,1.70,83.70,1.02,9.80
nan,nan,nan,83.70,nan,nan
1.25,3.50,3.80,81.80,1.98,9.65
1.26,3.50,7.10,81.80,1.08,9.59
nan,nan,nan,83.40,nan,nan
1.27,3.50,3.80,83.40,1.14,9.55
1.28,3.50,4.90,80.00,1.92,9.50
nan,nan,nan,80.00,nan,nan
1.30,3.50,2.80,80.80,0.12,9.59
nan,nan,nan,80.80,nan,nan
nan,nan,nan,76.80,nan,nan
nan,nan,nan,76.80,nan,nan
1.32,3.50,3.80,79.00,1.02,9.59
nan,nan,nan,79.00,nan,nan
1.34,3.50,3.80,75.00,1.14,9.59
1.35,3.50,3.80,75.00,1.74,9.52
nan,nan,nan,75.60,nan,nan
1.36,3.50,3.80,75.60,0.12,9.59
nan,nan,nan,71.60,nan,nan
1.37,3.50,2.80,71.60,1.26,9.52
1.38,3.50,4.40,73.90,0.30,9.59
nan,nan,nan,73.90,nan,nan
1.39,3.50,5.50,73.30,1.08,9.63
1.40,3.50,3.30,73.30,1.08,9.63
nan,nan,nan,76.30,nan,nan
1.41,3.50,0.60,76.30,1.80,9.57
1.42,3.50,5.50,72.90,1.14,9.61
nan,nan,nan,72.90,nan,nan
1.43,3.50,4.40,75.50,0.18,9.67
1.44,3.50,3.80,75.50,0.24,9.72
nan,nan,nan,72.90,nan,nan
1.45,3.50,2.20,72.90,1.98,9.65
nan,nan,nan,75.10,nan,nan
1.46,3.50,4.40,75.10,0.18,9.69
1.47,3.50,4.40,71.50,1.20,9.65
nan,nan,nan,71.50,nan,nan
1.48,3.50,1.70,72.80,1.56,9.59
1.49,3.50,2.80,72.80,0.90,9.63
nan,nan,nan,69.60,nan,nan
1.50,3.50,2.80,69.60,0.00,9.74
1.51,3.50,3.30,73.50,1.62,9.67
nan,nan,nan,73.50,nan,nan
1.52,3.50,4.40,65.50,0.36,9.72
nan,nan,nan,65.50,nan,nan
1.53,3.50,4.90,67.30,0.06,9.76
1.54,3.50,3.30,67.30,1.86,9.69
nan,nan,nan,61.70,nan,nan
1.55,3.50,3.80,61.70,1.44,9.63
1.56,3.50,6.00,62.30,1.08,9.67
nan,nan,nan,62.30,nan,nan
1.58,3.50,6.00,57.30,0.24,9.78
1.59,3.50,3.30,57.30,0.24,9.80
nan,nan,nan,61.10,nan,nan
1.60,3.50,3.80,61.10,1.02,9.74
1.61,3.50,1.70,59.50,0.60,9.78
nan,nan,nan,59.50,nan,nan
1.62,3.50,1.70,62.20,1.56,9.74
1.63,3.50,3.30,62.20,1.56,9.67
nan,nan,nan,60.40,nan,nan
1.64,3.50,5.50,60.40,1.08,9.72
nan,nan,nan,60.70,nan,nan
1.65,3.50,2.80,60.70,0.12,9.76
1.66,3.50,3.80,60.70,1.98,9.69
nan,nan,nan,60.70,nan,nan
1.67,3.50,3.80,64.00,0.96,9.69
1.68,3.50,0.60,64.00,1.02,9.74
nan,nan,nan,62.00,nan,nan
1.69,3.50,4.90,62.00,0.30,9.78
1.70,3.50,3.80,65.20,1.50,9.72
nan,nan,nan,65.20,nan,nan
1.71,3.50,2.80,63.60,0.96,9.76
1.72,3.50,2.20,63.60,0.06,9.80
nan,nan,nan,66.00,nan,nan
1.73,3.50,4.90,66.00,1.80,9.74
nan,nan,nan,65.60,nan,nan
1.74,3.50,6.60,65.60,0.18,9.78
1.75,3.50,5.50,66.50,0.60,9.82
nan,nan,nan,66.50,nan,nan
1.76,3.50,4.90,63.50,1.74,9.76
1.77,3.50,5.50,63.50,1.14,9.69
nan,nan,nan,64.20,nan,nan
1.78,3.50,2.20,64.20,0.54,9.74
1.79,3.50,3.30,60.60,0.30,9.82
nan,nan,nan,60.60,nan,nan
nan,nan,nan,63.60,nan,nan
nan,nan,nan,63.60,nan,nan
nan,nan,nan,57.60,nan,nan
1.82,3.50,4.90,57.60,1.32,9.82
1.83,3.50,2.80,60.70,1.92,9.76
nan,nan,nan,60.70,nan,nan
1.84,3.50,3.80,54.70,1.14,9.72
1.85,3.50,3.30,54.70,0.36,9.76
nan,nan,nan,58.10,nan,nan
1.86,3.50,3.80,58.10,1.08,9.78
nan,nan,nan,57.50,nan,nan
1.87,3.50,1.10,57.50,0.12,9.82
1.88,3.50,3.80,59.90,0.06,9.86
1.89,3.50,3.30,59.90,1.08,9.80
nan,nan,nan,59.90,nan,nan
nan,nan,nan,59.90,nan,nan
nan,nan,nan,60.50,nan,nan
nan,nan,nan,60.50,nan,nan
1.92,3.50,2.20,59.50,0.72,9.80
1.93,3.50,3.80,59.50,0.12,9.95
nan,nan,nan,60.00,nan,nan
1.94,3.50,4.40,60.00,0.84,9.97
nan,nan,nan,56.00,nan,nan
1.95,3.50,3.80,56.00,1.44,9.91
1.96,3.50,5.50,57.00,1.20,9.84
nan,nan,nan,57.00,nan,nan
1.97,3.50,3.80,50.40,1.14,9.82
1.99,3.50,2.80,50.40,1.62,9.76
nan,nan,nan,53.70,nan,nan
2.00,3.50,4.40,53.70,0.96,9.80
2.01,95.00,3.30,52.30,0.12,9.84
nan,nan,nan,52.30,nan,nan
2.02,95.00,13.60,56.00,1.08,9.82
nan,nan,nan,56.00,nan,nan
2.03,95.00,25.00,54.20,0.24,9.86
nan,nan,nan,54.20,nan,nan
2.04,95.00,36.40,54.80,1.98,9.80
2.05,95.00,50.50,54.80,1.56,9.78
nan,nan,nan,52.80,nan,nan
2.06,95.00,61.90,52.80,2.58,9.72
nan,nan,nan,53.80,nan,nan
2.08,95.00,71.10,53.80,4.20,9.52
nan,nan,nan,46.00,nan,nan
2.09,95.00,86.30,46.00,4.44,9.42
nan,nan,nan,47.20,nan,nan
2.10,95.00,95.50,47.20,4.20,9.38
2.11,95.00,93.90,40.00,5.10,9.29
nan,nan,nan,40.00,nan,nan
2.12,95.00,96.10,40.60,6.90,9.14
nan,nan,nan,40.60,nan,nan
2.13,95.00,91.70,35.80,6.60,9.02
2.14,95.00,98.30,35.80,5.28,8.99
nan,nan,nan,36.80,nan,nan
2.15,95.00,93.90,36.80,6.06,8.97
2.17,95.00,94.50,32.00,8.10,8.82
nan,nan,nan,32.00,nan,nan
2.18,95.00,96.60,33.50,7.02,8.70
nan,nan,nan,33.50,nan,nan
nan,nan,nan,32.90,nan,nan
nan,nan,nan,32.90,nan,nan
nan,nan,nan,35.40,nan,nan
2.21,95.00,94.50,35.40,7.68,8.91
nan,nan,nan,31.40,nan,nan
nan,nan,nan,31.40,nan,nan
nan,nan,nan,33.50,nan,nan
nan,nan,nan,33.50,nan,nan
nan,nan,nan,26.30,nan,nan
nan,nan,nan,26.30,nan,nan
nan,nan,nan,27.20,nan,nan
nan,nan,nan,27.20,nan,nan
nan,nan,nan,19.60,nan,nan
nan,nan,nan,19.60,nan,nan
2.28,95.00,93.40,19.70,9.00,8.19
nan,nan,nan,19.70,nan,nan
nan,nan,nan,18.50,nan,nan
nan,nan,nan,18.50,nan,nan
nan,nan,nan,20.80,nan,nan
nan,nan,nan,20.80,nan,nan
nan,nan,nan,13.20,nan,nan
nan,nan,nan,13.20,nan,nan
nan,nan,nan,16.70,nan,nan
nan,nan,nan,16.70,nan,nan
nan,nan,nan,15.70,nan,nan
2.36,95.00,94.50,15.70,0.90,9.61
nan,nan,nan,16.40,nan,nan
nan,nan,nan,16.40,nan,nan
nan,nan,nan,16.00,nan,nan
nan,nan,nan,16.00,nan,nan
2.39,95.00,96.10,17.00,0.06,10.56
nan,nan,nan,17.00,nan,nan
2.40,95.00,96.10,10.80,4.98,10.35
2.41,95.00,93.90,10.80,9.18,-9.78
nan,nan,nan,14.00,nan,nan
2.42,95.00,96.10,14.00,7.50,9.29
2.43,95.00,94.50,9.20,7.80,9.06
nan,nan,nan,9.20,nan,nan
nan,nan,nan,9.40,nan,nan
nan,nan,nan,9.40,nan,nan
2.46,95.00,97.20,8.20,7.80,8.74
nan,nan,nan,8.20,nan,nan
nan,nan,nan,9.90,nan,nan
nan,nan,nan,9.90,nan,nan
2.48,95.00,93.40,4.90,5.34,8.99
nan,nan,nan,4.90,nan,nan
2.50,95.00,94.50,6.50,7.56,9.04
nan,nan,nan,6.50,nan,nan
2.51,95.00,95.50,1.50,8.70,8.93
2.52,95.00,97.20,1.50,8.40,8.80
nan,nan,nan,2.40,nan,nan
2.53,95.00,93.90,2.40,7.86,8.70
nan,nan,nan,0.00,nan,nan
2.54,95.00,95.50,0.00,7.50,8.68
2.55,95.00,93.90,2.00,5.82,8.82
nan,nan,nan,2.00,nan,nan
2.56,95.00,97.20,0.00,7.74,8.82
2.57,95.00,95.00,0.00,7.80,8.80
nan,nan,nan,2.60,nan,nan
2.58,95.00,93.40,2.60,5.88,8.89
nan,nan,nan,0.00,nan,nan
2.59,95.00,97.20,0.00,7.74,8.87
2.60,95.00,95.00,0.30,7.98,8.85
nan,nan,nan,0.30,nan,nan
2.61,95.00,97.70,0.00,7.62,8.89
2.63,95.00,91.70,0.00,6.72,8.97
nan,nan,nan,0.70,nan,nan
2.64,95.00,94.50,0.70,7.68,8.95
2.65,95.00,96.10,0.00,6.84,8.93
nan,nan,nan,0.00,nan,nan
2.66,95.00,96.10,3.20,7.98,8.91
nan,nan,nan,3.20,nan,nan
2.67,95.00,97.70,nan,8.04,8.89
2.68,95.00,95.50,nan,6.00,8.97
nan,nan,nan,nan,nan,nan
2.69,95.00,96.60,nan,6.78,9.06
2.70,95.00,93.40,nan,8.52,8.97
nan,nan,nan,nan,nan,nan
2.71,95.00,93.90,nan,7.80,8.95
2.72,95.00,96.10,nan,8.22,8.93
nan,nan,nan,nan,nan,nan
2.73,95.00,95.00,nan,6.84,9.02
2.74,95.00,97.70,nan,6.78,9.08
nan,nan,nan,nan,nan,nan
2.75,95.00,92.30,nan,8.46,9.06
nan,nan,nan,nan,nan,nan
2.76,95.00,96.10,nan,6.36,9.14
2.77,95.00,95.00,nan,7.38,9.16
nan,nan,nan,nan,nan,nan
2.78,95.00,95.00,nan,8.28,9.12
nan,nan,nan,nan,nan,nan
2.79,95.00,95.50,nan,7.80,9.10
2.80,95.00,95.00,nan,7.38,9.08
nan,nan,nan,nan,nan,nan
2.81,95.00,94.50,nan,6.78,9.10
2.83,95.00,95.50,nan,7.62,9.16
nan,nan,nan,nan,nan,nan
2.84,95.00,96.10,nan,6.24,9.25
2.85,95.00,95.50,nan,8.94,9.21
nan,nan,nan,nan,nan,nan
2.86,95.00,99.30,nan,7.80,9.16
nan,nan,nan,nan,nan,nan
2.87,95.00,96.60,nan,7.74,9.14
2.88,95.00,95.00,nan,7.74,9.12
nan,nan,nan,nan,nan,nan
2.89,95.00,93.90,nan,6.18,9.23
2.90,95.00,92.80,nan,6.78,9.29
nan,nan,nan,nan,nan,nan
2.91,95.00,94.50,nan,8.10,9.27
nan,nan,nan,nan,nan,nan
2.92,95.00,95.50,nan,8.70,9.12
2.93,95.00,95.00,nan,7.68,9.10
nan,nan,nan,nan,nan,nan
2.94,95.00,95.00,nan,6.30,9.23
2.95,95.00,96.10,nan,7.86,9.19
nan,nan,nan,nan,nan,nan
2.96,95.00,95.00,nan,7.68,9.16
2.97,95.00,96.60,nan,7.62,9.23
nan,nan,nan,nan,nan,nan
2.98,95.00,96.10,nan,6.84,9.29
2.99,95.00,95.50,nan,7.74,9.25
nan,nan,nan,nan,nan,nan
3.00,95.00,96.60,nan,7.98,9.21
nan,nan,nan,nan,nan,nan
3.01,95.00,93.40,nan,6.78,9.27
3.02,95.00,96.60,nan,7.86,9.33
nan,nan,nan,nan,nan,nan
3.04,95.00,93.90,nan,8.94,9.25
3.05,95.00,96.10,nan,6.72,9.31
nan,nan,nan,nan,nan,nan
3.06,95.00,95.00,nan,7.74,9.29
3.07,95.00,95.50,nan,7.20,9.33
nan,nan,nan,nan,nan,nan
3.08,95.00,93.90,nan,7.80,9.31
3.09,95.00,93.90,nan,7.56,9.36
nan,nan,nan,nan,nan,nan
3.10,95.00,97.70,nan,7.80,9.31
nan,nan,nan,nan,nan,nan
3.11,95.00,92.80,nan,7.86,9.29
3.12,95.00,95.50,nan,7.38,9.40
nan,nan,nan,nan,nan,nan
3.13,95.00,97.20,nan,8.52,9.36
3.14,95.00,96.60,nan,7.20,9.42
nan,nan,nan,nan,nan,nan
3.15,95.00,96.60,nan,8.82,9.38
3.16,95.00,96.60,nan,7.74,9.33
nan,nan,nan,nan,nan,nan
3.17,95.00,93.90,nan,7.80,9.29
nan,nan,nan,nan,nan,nan
3.18,95.00,97.70,nan,5.64,9.44
3.19,95.00,95.00,nan,7.92,9.46
nan,nan,nan,nan,nan,nan
3.20,95.00,96.60,nan,8.28,9.42
3.21,95.00,94.50,nan,8.64,9.36
nan,nan,nan,nan,nan,nan
3.22,95.00,92.80,nan,6.84,9.42
3.23,95.00,95.50,nan,6.96,9.48
nan,nan,nan,nan,nan,nan
3.24,95.00,91.70,nan,7.74,9.44
nan,nan,nan,nan,nan,nan
3.25,95.00,93.90,nan,7.98,9.44
3.26,95.00,94.50,nan,6.90,9.48
nan,nan,nan,nan,nan,nan
3.27,95.00,95.00,nan,7.74,9.44
3.29,95.00,96.10,nan,7.98,9.50
nan,nan,nan,nan,nan,nan
3.30,95.00,93.40,nan,8.16,9.46
3.31,95.00,93.90,nan,7.98,9.40
nan,nan,nan,nan,nan,nan
3.32,95.00,96.60,nan,7.14,9.46
nan,nan,nan,nan,nan,nan
3.33,95.00,94.50,nan,8.10,9.46
3.34,95.00,95.00,nan,6.78,9.52
nan,nan,nan,nan,nan,nan
3.35,95.00,96.10,nan,9.48,9.46
3.36,95.00,95.00,nan,8.88,9.42
nan,nan,nan,nan,nan,nan
3.37,95.00,95.00,nan,6.66,9.48
3.38,95.00,96.10,nan,8.52,9.59
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
3.42,95.00,95.00,nan,8.70,9.44
nan,nan,nan,nan,nan,nan
