# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
0.00,75.40,0.00,nan,6.84,8.02
0.01,75.40,8.20,nan,1.20,8.15
nan,nan,nan,nan,nan,nan
0.02,75.40,20.10,nan,0.18,8.53
nan,nan,nan,nan,nan,nan
0.03,75.40,35.30,nan,0.00,8.80
0.05,75.40,45.60,nan,1.98,8.76
nan,nan,nan,nan,nan,nan
0.06,75.40,57.00,nan,3.54,8.61
nan,nan,nan,nan,nan,nan
0.07,75.40,70.60,nan,3.90,8.38
nan,nan,nan,nan,nan,nan
0.08,75.40,74.90,nan,3.90,8.27
nan,nan,nan,nan,nan,nan
0.09,75.40,78.70,nan,3.06,8.29
0.10,75.40,76.60,nan,5.40,8.17
nan,nan,nan,nan,nan,nan
0.12,75.40,75.50,nan,4.80,8.08
nan,nan,nan,nan,nan,nan
0.13,75.40,76.00,nan,4.86,8.00
0.14,75.40,75.50,nan,5.94,7.91
nan,nan,nan,nan,nan,nan
0.15,75.40,76.00,nan,5.40,7.83
0.16,75.40,78.20,nan,5.58,7.76
nan,nan,nan,nan,nan,nan
0.17,75.40,74.90,nan,4.86,7.81
nan,nan,nan,nan,nan,nan
0.18,75.40,74.40,nan,4.02,7.91
0.19,75.40,73.80,nan,6.12,7.83
nan,nan,nan,nan,nan,nan
0.20,75.40,78.70,nan,4.80,7.87
nan,nan,nan,nan,nan,nan
0.21,75.40,73.80,nan,5.88,7.79
0.22,75.40,74.90,nan,4.80,7.81
nan,nan,nan,nan,nan,nan
0.24,75.40,77.60,nan,5.46,7.83
0.25,75.40,75.50,nan,5.40,7.87
nan,nan,nan,nan,nan,nan
0.26,75.40,75.50,nan,5.82,7.87
nan,nan,nan,nan,nan,nan
0.27,75.40,77.60,nan,5.64,7.81
0.28,75.40,74.40,nan,5.22,7.83
nan,nan,nan,nan,nan,nan
0.29,75.40,73.30,nan,4.44,7.96
nan,nan,nan,nan,nan,nan
0.30,75.40,73.30,nan,6.30,7.96
0.31,75.40,77.10,nan,4.80,8.00
nan,nan,nan,nan,nan,nan
0.32,75.40,77.10,nan,5.70,8.02
nan,nan,nan,nan,nan,nan
0.33,75.40,73.80,nan,5.82,8.04
0.34,75.40,73.80,nan,5.46,8.02
nan,nan,nan,nan,nan,nan
0.36,75.40,76.00,nan,5.88,8.04
0.37,75.40,76.60,nan,5.64,8.06
nan,nan,nan,nan,nan,nan
0.38,75.40,73.30,nan,5.88,8.08
nan,nan,nan,nan,nan,nan
0.39,75.40,78.20,nan,4.80,8.17
0.40,75.40,74.90,nan,6.06,8.19
nan,nan,nan,nan,nan,nan
0.41,75.40,74.90,nan,5.40,8.21
0.42,75.40,76.60,nan,5.94,8.21
nan,nan,nan,nan,nan,nan
0.43,75.40,76.00,nan,5.40,8.23
nan,nan,nan,nan,nan,nan
0.44,75.40,72.20,nan,6.78,8.21
0.45,75.40,75.50,nan,5.64,8.23
nan,nan,nan,nan,nan,nan
0.46,75.40,75.50,nan,5.70,8.23
0.47,75.40,74.90,nan,4.80,8.36
nan,nan,nan,nan,nan,nan
0.48,75.40,74.90,nan,5.82,8.34
nan,nan,nan,nan,nan,nan
0.49,75.40,74.40,nan,5.94,8.34
0.50,75.40,74.40,nan,5.76,8.34
nan,nan,nan,nan,nan,nan
0.52,75.40,74.90,nan,7.08,8.25
0.53,75.40,75.50,nan,5.76,8.25
nan,nan,nan,nan,nan,nan
0.54,75.40,73.80,nan,4.80,8.36
nan,nan,nan,nan,nan,nan
0.55,75.40,77.10,nan,3.84,8.53
0.56,75.40,76.60,nan,5.82,8.53
nan,nan,nan,nan,nan,nan
0.57,75.40,77.10,nan,6.12,8.53
0.58,75.40,73.80,nan,6.96,8.42
nan,nan,nan,nan,nan,nan
0.59,75.40,74.90,nan,5.76,8.42
0.60,75.40,76.00,nan,4.80,8.53
nan,nan,nan,nan,nan,nan
0.61,75.40,74.40,nan,3.90,8.70
nan,nan,nan,nan,nan,nan
0.62,75.40,76.60,nan,6.54,8.68
0.63,75.40,77.60,nan,7.50,8.57
nan,nan,nan,nan,nan,nan
0.64,75.40,75.50,nan,6.00,8.57
0.65,75.40,77.10,nan,5.76,8.57
nan,nan,nan,nan,nan,nan
0.66,75.40,74.90,nan,4.92,8.66
nan,nan,nan,nan,nan,nan
0.67,75.40,74.90,nan,4.80,8.74
0.68,75.40,73.30,nan,4.86,8.80
nan,nan,nan,nan,nan,nan
0.69,75.40,76.00,nan,7.80,8.68
0.71,75.40,73.30,nan,5.76,8.68
nan,nan,nan,nan,nan,nan
0.72,75.40,77.60,nan,5.28,8.76
nan,nan,nan,nan,nan,nan
0.73,75.40,75.50,nan,5.76,8.76
0.74,75.40,76.00,nan,6.24,8.74
nan,nan,nan,nan,nan,nan
0.75,75.40,74.90,nan,5.64,8.78
0.76,75.40,74.90,nan,6.24,8.78
nan,nan,nan,nan,nan,nan
0.77,75.40,76.60,nan,4.68,8.87
0.78,75.40,76.60,nan,7.02,8.85
nan,nan,nan,nan,nan,nan
0.79,75.40,76.00,nan,5.82,8.82
nan,nan,nan,nan,nan,nan
0.80,75.40,73.80,nan,6.18,8.80
0.81,75.40,73.30,nan,5.82,8.85
nan,nan,nan,nan,nan,nan
0.82,75.40,73.80,nan,5.16,8.93
0.83,75.40,75.50,nan,6.72,8.91
nan,nan,nan,nan,nan,nan
0.84,75.40,75.50,nan,6.00,8.89
0.85,75.40,73.30,nan,5.64,8.87
nan,nan,nan,nan,nan,nan
0.86,75.40,76.60,nan,5.52,8.95
0.87,75.40,76.00,nan,5.40,9.04
nan,nan,nan,nan,nan,nan
0.88,75.40,78.70,nan,5.58,9.06
nan,nan,nan,nan,nan,nan
0.90,75.40,76.00,nan,6.90,9.04
0.91,75.40,74.90,nan,5.76,9.02
nan,nan,nan,nan,nan,nan
0.92,75.40,77.60,nan,6.12,8.99
0.93,75.40,75.50,nan,6.36,8.97
